combo,complexity_nii_6584_ew,complexity_halpha_ew,complexity_oiii_5007_ew,complexity_hbeta_ew,r2_nii_6584_ew,r2_halpha_ew,r2_oiii_5007_ew,r2_hbeta_ew,mse_test_nii_6584_ew,mse_test_halpha_ew,mse_test_oiii_5007_ew,mse_test_hbeta_ew,mse_total
43-48-47-44,43,48,47,44,0.5395240187644958,0.747119128704071,0.5916110873222351,0.721671462059021,0.0545001875961745,0.056167790685154546,0.11167496598605615,0.050854788749363035,0.2731977330167482
43-48-48-44,43,48,48,44,0.5395240187644958,0.747119128704071,0.5917304754257202,0.721671462059021,0.0545001875961745,0.056167790685154546,0.11167644356041376,0.050854788749363035,0.27319921059110586
47-47-49-45,47,47,49,45,0.5391425490379333,0.7470830082893372,0.5918325185775757,0.7217460870742798,0.054551907544883246,0.05615386120428056,0.11166307782829818,0.05084629435981709,0.27321514093727906
47-47-49-44,47,47,49,44,0.5391425490379333,0.7470830082893372,0.5918325185775757,0.721671462059021,0.054551907544883246,0.05615386120428056,0.11166307782829818,0.050854788749363035,0.27322363532682503
47-47-47-45,47,47,47,45,0.5391425490379333,0.7470830082893372,0.5916110873222351,0.7217460870742798,0.054551907544883246,0.05615386120428056,0.11167496598605615,0.05084629435981709,0.27322702909503704
47-47-48-45,47,47,48,45,0.5391425490379333,0.7470830082893372,0.5917304754257202,0.7217460870742798,0.054551907544883246,0.05615386120428056,0.11167644356041376,0.05084629435981709,0.27322850666939463
47-48-49-45,47,48,49,45,0.5391425490379333,0.747119128704071,0.5918325185775757,0.7217460870742798,0.054551907544883246,0.056167790685154546,0.11166307782829818,0.05084629435981709,0.2732290704181531
47-47-47-44,47,47,47,44,0.5391425490379333,0.7470830082893372,0.5916110873222351,0.721671462059021,0.054551907544883246,0.05615386120428056,0.11167496598605615,0.050854788749363035,0.273235523484583
43-47-44-45,43,47,44,45,0.5395240187644958,0.7470830082893372,0.591278076171875,0.7217460870742798,0.0545001875961745,0.05615386120428056,0.11173585711654588,0.05084629435981709,0.27323620027681805
47-47-48-44,47,47,48,44,0.5391425490379333,0.7470830082893372,0.5917304754257202,0.721671462059021,0.054551907544883246,0.05615386120428056,0.11167644356041376,0.050854788749363035,0.2732370010589406
47-48-49-44,47,48,49,44,0.5391425490379333,0.747119128704071,0.5918325185775757,0.721671462059021,0.054551907544883246,0.056167790685154546,0.11166307782829818,0.050854788749363035,0.273237564807699
47-48-47-45,47,48,47,45,0.5391425490379333,0.747119128704071,0.5916110873222351,0.7217460870742798,0.054551907544883246,0.056167790685154546,0.11167496598605615,0.05084629435981709,0.273240958575911
47-48-48-45,47,48,48,45,0.5391425490379333,0.747119128704071,0.5917304754257202,0.7217460870742798,0.054551907544883246,0.056167790685154546,0.11167644356041376,0.05084629435981709,0.27324243615026866
43-47-43-45,43,47,43,45,0.5395240187644958,0.7470830082893372,0.5911560654640198,0.7217460870742798,0.0545001875961745,0.05615386120428056,0.11174325465546278,0.05084629435981709,0.27324359781573493
43-47-44-44,43,47,44,44,0.5395240187644958,0.7470830082893372,0.591278076171875,0.721671462059021,0.0545001875961745,0.05615386120428056,0.11173585711654588,0.050854788749363035,0.273244694666364
47-48-47-44,47,48,47,44,0.5391425490379333,0.747119128704071,0.5916110873222351,0.721671462059021,0.054551907544883246,0.056167790685154546,0.11167496598605615,0.050854788749363035,0.273249452965457
43-48-44-45,43,48,44,45,0.5395240187644958,0.747119128704071,0.591278076171875,0.7217460870742798,0.0545001875961745,0.056167790685154546,0.11173585711654588,0.05084629435981709,0.27325012975769203
47-48-48-44,47,48,48,44,0.5391425490379333,0.747119128704071,0.5917304754257202,0.721671462059021,0.054551907544883246,0.056167790685154546,0.11167644356041376,0.050854788749363035,0.2732509305398146
43-47-43-44,43,47,43,44,0.5395240187644958,0.7470830082893372,0.5911560654640198,0.721671462059021,0.0545001875961745,0.05615386120428056,0.11174325465546278,0.050854788749363035,0.27325209220528085
43-47-49-43,43,47,49,43,0.5395240187644958,0.7470830082893372,0.5918325185775757,0.7212280035018921,0.0545001875961745,0.05615386120428056,0.11166307782829818,0.05093583610717092,0.27325296273592414
43-48-43-45,43,48,43,45,0.5395240187644958,0.747119128704071,0.5911560654640198,0.7217460870742798,0.0545001875961745,0.056167790685154546,0.11174325465546278,0.05084629435981709,0.2732575272966089
43-48-44-44,43,48,44,44,0.5395240187644958,0.747119128704071,0.591278076171875,0.721671462059021,0.0545001875961745,0.056167790685154546,0.11173585711654588,0.050854788749363035,0.27325862414723795
43-47-47-43,43,47,47,43,0.5395240187644958,0.7470830082893372,0.5916110873222351,0.7212280035018921,0.0545001875961745,0.05615386120428056,0.11167496598605615,0.05093583610717092,0.27326485089368213
43-48-43-44,43,48,43,44,0.5395240187644958,0.747119128704071,0.5911560654640198,0.721671462059021,0.0545001875961745,0.056167790685154546,0.11174325465546278,0.050854788749363035,0.2732660216861549
43-47-48-43,43,47,48,43,0.5395240187644958,0.7470830082893372,0.5917304754257202,0.7212280035018921,0.0545001875961745,0.05615386120428056,0.11167644356041376,0.05093583610717092,0.2732663284680397
43-48-49-43,43,48,49,43,0.5395240187644958,0.747119128704071,0.5918325185775757,0.7212280035018921,0.0545001875961745,0.056167790685154546,0.11166307782829818,0.05093583610717092,0.2732668922167981
44-47-49-45,44,47,49,45,0.538781464099884,0.7470830082893372,0.5918325185775757,0.7217460870742798,0.05460980322267459,0.05615386120428056,0.11166307782829818,0.05084629435981709,0.2732730366150704
43-48-47-43,43,48,47,43,0.5395240187644958,0.747119128704071,0.5916110873222351,0.7212280035018921,0.0545001875961745,0.056167790685154546,0.11167496598605615,0.05093583610717092,0.2732787803745561
43-48-48-43,43,48,48,43,0.5395240187644958,0.747119128704071,0.5917304754257202,0.7212280035018921,0.0545001875961745,0.056167790685154546,0.11167644356041376,0.05093583610717092,0.27328025794891375
44-47-49-44,44,47,49,44,0.538781464099884,0.7470830082893372,0.5918325185775757,0.721671462059021,0.05460980322267459,0.05615386120428056,0.11166307782829818,0.050854788749363035,0.2732815310046164
44-47-47-45,44,47,47,45,0.538781464099884,0.7470830082893372,0.5916110873222351,0.7217460870742798,0.05460980322267459,0.05615386120428056,0.11167496598605615,0.05084629435981709,0.2732849247728284
44-47-48-45,44,47,48,45,0.538781464099884,0.7470830082893372,0.5917304754257202,0.7217460870742798,0.05460980322267459,0.05615386120428056,0.11167644356041376,0.05084629435981709,0.273286402347186
44-48-49-45,44,48,49,45,0.538781464099884,0.747119128704071,0.5918325185775757,0.7217460870742798,0.05460980322267459,0.056167790685154546,0.11166307782829818,0.05084629435981709,0.2732869660959444
47-47-44-45,47,47,44,45,0.5391425490379333,0.7470830082893372,0.591278076171875,0.7217460870742798,0.054551907544883246,0.05615386120428056,0.11173585711654588,0.05084629435981709,0.2732879202255268
44-47-47-44,44,47,47,44,0.538781464099884,0.7470830082893372,0.5916110873222351,0.721671462059021,0.05460980322267459,0.05615386120428056,0.11167496598605615,0.050854788749363035,0.2732934191623743
44-47-48-44,44,47,48,44,0.538781464099884,0.7470830082893372,0.5917304754257202,0.721671462059021,0.05460980322267459,0.05615386120428056,0.11167644356041376,0.050854788749363035,0.27329489673673196
47-47-43-45,47,47,43,45,0.5391425490379333,0.7470830082893372,0.5911560654640198,0.7217460870742798,0.054551907544883246,0.05615386120428056,0.11174325465546278,0.05084629435981709,0.27329531776444366
44-48-49-44,44,48,49,44,0.538781464099884,0.747119128704071,0.5918325185775757,0.721671462059021,0.05460980322267459,0.056167790685154546,0.11166307782829818,0.050854788749363035,0.27329546048549036
47-47-44-44,47,47,44,44,0.5391425490379333,0.7470830082893372,0.591278076171875,0.721671462059021,0.054551907544883246,0.05615386120428056,0.11173585711654588,0.050854788749363035,0.2732964146150727
44-48-47-45,44,48,47,45,0.538781464099884,0.747119128704071,0.5916110873222351,0.7217460870742798,0.05460980322267459,0.056167790685154546,0.11167496598605615,0.05084629435981709,0.2732988542537024
44-48-48-45,44,48,48,45,0.538781464099884,0.747119128704071,0.5917304754257202,0.7217460870742798,0.05460980322267459,0.056167790685154546,0.11167644356041376,0.05084629435981709,0.27330033182806
47-48-44-45,47,48,44,45,0.5391425490379333,0.747119128704071,0.591278076171875,0.7217460870742798,0.054551907544883246,0.056167790685154546,0.11173585711654588,0.05084629435981709,0.27330184970640076
47-47-43-44,47,47,43,44,0.5391425490379333,0.7470830082893372,0.5911560654640198,0.721671462059021,0.054551907544883246,0.05615386120428056,0.11174325465546278,0.050854788749363035,0.27330381215398963
47-47-49-43,47,47,49,43,0.5391425490379333,0.7470830082893372,0.5918325185775757,0.7212280035018921,0.054551907544883246,0.05615386120428056,0.11166307782829818,0.05093583610717092,0.2733046826846329
44-48-47-44,44,48,47,44,0.538781464099884,0.747119128704071,0.5916110873222351,0.721671462059021,0.05460980322267459,0.056167790685154546,0.11167496598605615,0.050854788749363035,0.27330734864324835
44-48-48-44,44,48,48,44,0.538781464099884,0.747119128704071,0.5917304754257202,0.721671462059021,0.05460980322267459,0.056167790685154546,0.11167644356041376,0.050854788749363035,0.27330882621760594
47-48-43-45,47,48,43,45,0.5391425490379333,0.747119128704071,0.5911560654640198,0.7217460870742798,0.054551907544883246,0.056167790685154546,0.11174325465546278,0.05084629435981709,0.2733092472453177
43-47-45-45,43,47,45,45,0.5395240187644958,0.7470830082893372,0.5912417769432068,0.7217460870742798,0.0545001875961745,0.05615386120428056,0.1118089871202269,0.05084629435981709,0.27330933028049903
47-48-44-44,47,48,44,44,0.5391425490379333,0.747119128704071,0.591278076171875,0.721671462059021,0.054551907544883246,0.056167790685154546,0.11173585711654588,0.050854788749363035,0.2733103440959467
47-47-47-43,47,47,47,43,0.5391425490379333,0.7470830082893372,0.5916110873222351,0.7212280035018921,0.054551907544883246,0.05615386120428056,0.11167496598605615,0.05093583610717092,0.27331657084239086
47-48-43-44,47,48,43,44,0.5391425490379333,0.747119128704071,0.5911560654640198,0.721671462059021,0.054551907544883246,0.056167790685154546,0.11174325465546278,0.050854788749363035,0.2733177416348636
43-47-45-44,43,47,45,44,0.5395240187644958,0.7470830082893372,0.5912417769432068,0.721671462059021,0.0545001875961745,0.05615386120428056,0.1118089871202269,0.050854788749363035,0.273317824670045
47-47-48-43,47,47,48,43,0.5391425490379333,0.7470830082893372,0.5917304754257202,0.7212280035018921,0.054551907544883246,0.05615386120428056,0.11167644356041376,0.05093583610717092,0.2733180484167485
47-48-49-43,47,48,49,43,0.5391425490379333,0.747119128704071,0.5918325185775757,0.7212280035018921,0.054551907544883246,0.056167790685154546,0.11166307782829818,0.05093583610717092,0.2733186121655069
43-48-45-45,43,48,45,45,0.5395240187644958,0.747119128704071,0.5912417769432068,0.7217460870742798,0.0545001875961745,0.056167790685154546,0.1118089871202269,0.05084629435981709,0.27332325976137306
43-47-44-43,43,47,44,43,0.5395240187644958,0.7470830082893372,0.591278076171875,0.7212280035018921,0.0545001875961745,0.05615386120428056,0.11173585711654588,0.05093583610717092,0.27332574202417187
47-48-47-43,47,48,47,43,0.5391425490379333,0.747119128704071,0.5916110873222351,0.7212280035018921,0.054551907544883246,0.056167790685154546,0.11167496598605615,0.05093583610717092,0.2733305003232649
43-48-45-44,43,48,45,44,0.5395240187644958,0.747119128704071,0.5912417769432068,0.721671462059021,0.0545001875961745,0.056167790685154546,0.1118089871202269,0.050854788749363035,0.273331754150919
47-48-48-43,47,48,48,43,0.5391425490379333,0.747119128704071,0.5917304754257202,0.7212280035018921,0.054551907544883246,0.056167790685154546,0.11167644356041376,0.05093583610717092,0.2733319778976225
43-47-43-43,43,47,43,43,0.5395240187644958,0.7470830082893372,0.5911560654640198,0.7212280035018921,0.0545001875961745,0.05615386120428056,0.11174325465546278,0.05093583610717092,0.27333313956308875
43-48-44-43,43,48,44,43,0.5395240187644958,0.747119128704071,0.591278076171875,0.7212280035018921,0.0545001875961745,0.056167790685154546,0.11173585711654588,0.05093583610717092,0.27333967150504584
44-47-44-45,44,47,44,45,0.538781464099884,0.7470830082893372,0.591278076171875,0.7217460870742798,0.05460980322267459,0.05615386120428056,0.11173585711654588,0.05084629435981709,0.27334581590331813
43-48-43-43,43,48,43,43,0.5395240187644958,0.747119128704071,0.5911560654640198,0.7212280035018921,0.0545001875961745,0.056167790685154546,0.11174325465546278,0.05093583610717092,0.2733470690439628
44-47-43-45,44,47,43,45,0.538781464099884,0.7470830082893372,0.5911560654640198,0.7217460870742798,0.05460980322267459,0.05615386120428056,0.11174325465546278,0.05084629435981709,0.273353213442235
44-47-44-44,44,47,44,44,0.538781464099884,0.7470830082893372,0.591278076171875,0.721671462059021,0.05460980322267459,0.05615386120428056,0.11173585711654588,0.050854788749363035,0.27335431029286406
44-48-44-45,44,48,44,45,0.538781464099884,0.747119128704071,0.591278076171875,0.7217460870742798,0.05460980322267459,0.056167790685154546,0.11173585711654588,0.05084629435981709,0.2733597453841921
47-47-45-45,47,47,45,45,0.5391425490379333,0.7470830082893372,0.5912417769432068,0.7217460870742798,0.054551907544883246,0.05615386120428056,0.1118089871202269,0.05084629435981709,0.2733610502292078
44-47-43-44,44,47,43,44,0.538781464099884,0.7470830082893372,0.5911560654640198,0.721671462059021,0.05460980322267459,0.05615386120428056,0.11174325465546278,0.050854788749363035,0.273361707831781
44-47-49-43,44,47,49,43,0.538781464099884,0.7470830082893372,0.5918325185775757,0.7212280035018921,0.05460980322267459,0.05615386120428056,0.11166307782829818,0.05093583610717092,0.2733625783624243
44-48-43-45,44,48,43,45,0.538781464099884,0.747119128704071,0.5911560654640198,0.7217460870742798,0.05460980322267459,0.056167790685154546,0.11174325465546278,0.05084629435981709,0.27336714292310904
44-48-44-44,44,48,44,44,0.538781464099884,0.747119128704071,0.591278076171875,0.721671462059021,0.05460980322267459,0.056167790685154546,0.11173585711654588,0.050854788749363035,0.27336823977373803
43-49-49-45,43,49,49,45,0.5395240187644958,0.7463195323944092,0.5918325185775757,0.7217460870742798,0.0545001875961745,0.05635883763550915,0.11166307782829818,0.05084629435981709,0.2733683974197989
47-47-45-44,47,47,45,44,0.5391425490379333,0.7470830082893372,0.5912417769432068,0.721671462059021,0.054551907544883246,0.05615386120428056,0.1118089871202269,0.050854788749363035,0.27336954461875373
44-47-47-43,44,47,47,43,0.538781464099884,0.7470830082893372,0.5916110873222351,0.7212280035018921,0.05460980322267459,0.05615386120428056,0.11167496598605615,0.05093583610717092,0.2733744665201822
47-48-45-45,47,48,45,45,0.5391425490379333,0.747119128704071,0.5912417769432068,0.7217460870742798,0.054551907544883246,0.056167790685154546,0.1118089871202269,0.05084629435981709,0.2733749797100818
44-48-43-44,44,48,43,44,0.538781464099884,0.747119128704071,0.5911560654640198,0.721671462059021,0.05460980322267459,0.056167790685154546,0.11174325465546278,0.050854788749363035,0.27337563731265496
43-47-46-45,43,47,46,45,0.5395240187644958,0.7470830082893372,0.5906524062156677,0.7217460870742798,0.0545001875961745,0.05615386120428056,0.11187557556415675,0.05084629435981709,0.2733759187244289
44-47-48-43,44,47,48,43,0.538781464099884,0.7470830082893372,0.5917304754257202,0.7212280035018921,0.05460980322267459,0.05615386120428056,0.11167644356041376,0.05093583610717092,0.2733759440945398
44-48-49-43,44,48,49,43,0.538781464099884,0.747119128704071,0.5918325185775757,0.7212280035018921,0.05460980322267459,0.056167790685154546,0.11166307782829818,0.05093583610717092,0.27337650784329826
43-49-49-44,43,49,49,44,0.5395240187644958,0.7463195323944092,0.5918325185775757,0.721671462059021,0.0545001875961745,0.05635883763550915,0.11166307782829818,0.050854788749363035,0.2733768918093449
47-47-44-43,47,47,44,43,0.5391425490379333,0.7470830082893372,0.591278076171875,0.7212280035018921,0.054551907544883246,0.05615386120428056,0.11173585711654588,0.05093583610717092,0.2733774619728806
43-49-47-45,43,49,47,45,0.5395240187644958,0.7463195323944092,0.5916110873222351,0.7217460870742798,0.0545001875961745,0.05635883763550915,0.11167496598605615,0.05084629435981709,0.2733802855775569
43-49-48-45,43,49,48,45,0.5395240187644958,0.7463195323944092,0.5917304754257202,0.7217460870742798,0.0545001875961745,0.05635883763550915,0.11167644356041376,0.05084629435981709,0.2733817631519145
47-48-45-44,47,48,45,44,0.5391425490379333,0.747119128704071,0.5912417769432068,0.721671462059021,0.054551907544883246,0.056167790685154546,0.1118089871202269,0.050854788749363035,0.2733834740996277
43-47-46-44,43,47,46,44,0.5395240187644958,0.7470830082893372,0.5906524062156677,0.721671462059021,0.0545001875961745,0.05615386120428056,0.11187557556415675,0.050854788749363035,0.2733844131139748
47-47-43-43,47,47,43,43,0.5391425490379333,0.7470830082893372,0.5911560654640198,0.7212280035018921,0.054551907544883246,0.05615386120428056,0.11174325465546278,0.05093583610717092,0.27338485951179753
44-48-47-43,44,48,47,43,0.538781464099884,0.747119128704071,0.5916110873222351,0.7212280035018921,0.05460980322267459,0.056167790685154546,0.11167496598605615,0.05093583610717092,0.27338839600105624
43-49-47-44,43,49,47,44,0.5395240187644958,0.7463195323944092,0.5916110873222351,0.721671462059021,0.0545001875961745,0.05635883763550915,0.11167496598605615,0.050854788749363035,0.2733887799671028
43-48-46-45,43,48,46,45,0.5395240187644958,0.747119128704071,0.5906524062156677,0.7217460870742798,0.0545001875961745,0.056167790685154546,0.11187557556415675,0.05084629435981709,0.2733898482053029
44-48-48-43,44,48,48,43,0.538781464099884,0.747119128704071,0.5917304754257202,0.7212280035018921,0.05460980322267459,0.056167790685154546,0.11167644356041376,0.05093583610717092,0.27338987357541383
43-49-48-44,43,49,48,44,0.5395240187644958,0.7463195323944092,0.5917304754257202,0.721671462059021,0.0545001875961745,0.05635883763550915,0.11167644356041376,0.050854788749363035,0.27339025754146046
47-48-44-43,47,48,44,43,0.5391425490379333,0.747119128704071,0.591278076171875,0.7212280035018921,0.054551907544883246,0.056167790685154546,0.11173585711654588,0.05093583610717092,0.2733913914537546
43-48-46-44,43,48,46,44,0.5395240187644958,0.747119128704071,0.5906524062156677,0.721671462059021,0.0545001875961745,0.056167790685154546,0.11187557556415675,0.050854788749363035,0.27339834259484885
47-48-43-43,47,48,43,43,0.5391425490379333,0.747119128704071,0.5911560654640198,0.7212280035018921,0.054551907544883246,0.056167790685154546,0.11174325465546278,0.05093583610717092,0.2733987889926715
43-47-45-43,43,47,45,43,0.5395240187644958,0.7470830082893372,0.5912417769432068,0.7212280035018921,0.0545001875961745,0.05615386120428056,0.1118089871202269,0.05093583610717092,0.27339887202785285
43-48-45-43,43,48,45,43,0.5395240187644958,0.747119128704071,0.5912417769432068,0.7212280035018921,0.0545001875961745,0.056167790685154546,0.1118089871202269,0.05093583610717092,0.2734128015087269
44-47-45-45,44,47,45,45,0.538781464099884,0.7470830082893372,0.5912417769432068,0.7217460870742798,0.05460980322267459,0.05615386120428056,0.1118089871202269,0.05084629435981709,0.2734189459069991
47-49-49-45,47,49,49,45,0.5391425490379333,0.7463195323944092,0.5918325185775757,0.7217460870742798,0.054551907544883246,0.05635883763550915,0.11166307782829818,0.05084629435981709,0.2734201173685077
44-47-45-44,44,47,45,44,0.538781464099884,0.7470830082893372,0.5912417769432068,0.721671462059021,0.05460980322267459,0.05615386120428056,0.1118089871202269,0.050854788749363035,0.2734274402965451
47-47-46-45,47,47,46,45,0.5391425490379333,0.7470830082893372,0.5906524062156677,0.7217460870742798,0.054551907544883246,0.05615386120428056,0.11187557556415675,0.05084629435981709,0.27342763867313763
47-49-49-44,47,49,49,44,0.5391425490379333,0.7463195323944092,0.5918325185775757,0.721671462059021,0.054551907544883246,0.05635883763550915,0.11166307782829818,0.050854788749363035,0.2734286117580536
47-49-47-45,47,49,47,45,0.5391425490379333,0.7463195323944092,0.5916110873222351,0.7217460870742798,0.054551907544883246,0.05635883763550915,0.11167496598605615,0.05084629435981709,0.2734320055262656
44-48-45-45,44,48,45,45,0.538781464099884,0.747119128704071,0.5912417769432068,0.7217460870742798,0.05460980322267459,0.056167790685154546,0.1118089871202269,0.05084629435981709,0.27343287538787314
47-49-48-45,47,49,48,45,0.5391425490379333,0.7463195323944092,0.5917304754257202,0.7217460870742798,0.054551907544883246,0.05635883763550915,0.11167644356041376,0.05084629435981709,0.27343348310062326
44-47-44-43,44,47,44,43,0.538781464099884,0.7470830082893372,0.591278076171875,0.7212280035018921,0.05460980322267459,0.05615386120428056,0.11173585711654588,0.05093583610717092,0.27343535765067195
47-47-46-44,47,47,46,44,0.5391425490379333,0.7470830082893372,0.5906524062156677,0.721671462059021,0.054551907544883246,0.05615386120428056,0.11187557556415675,0.050854788749363035,0.2734361330626836
47-49-47-44,47,49,47,44,0.5391425490379333,0.7463195323944092,0.5916110873222351,0.721671462059021,0.054551907544883246,0.05635883763550915,0.11167496598605615,0.050854788749363035,0.2734404999158116
43-49-44-45,43,49,44,45,0.5395240187644958,0.7463195323944092,0.591278076171875,0.7217460870742798,0.0545001875961745,0.05635883763550915,0.11173585711654588,0.05084629435981709,0.27344117670804663
44-48-45-44,44,48,45,44,0.538781464099884,0.747119128704071,0.5912417769432068,0.721671462059021,0.05460980322267459,0.056167790685154546,0.1118089871202269,0.050854788749363035,0.27344136977741906
47-48-46-45,47,48,46,45,0.5391425490379333,0.747119128704071,0.5906524062156677,0.7217460870742798,0.054551907544883246,0.056167790685154546,0.11187557556415675,0.05084629435981709,0.27344156815401166
43-45-49-45,43,45,49,45,0.5395240187644958,0.746122419834137,0.5918325185775757,0.7217460870742798,0.0545001875961745,0.05643206615154384,0.11166307782829818,0.05084629435981709,0.2734416259358336
45-47-49-45,45,47,49,45,0.5376781225204468,0.7470830082893372,0.5918325185775757,0.7217460870742798,0.054778589890928577,0.05615386120428056,0.11166307782829818,0.05084629435981709,0.2734418232833244
43-46-49-45,43,46,49,45,0.5395240187644958,0.7461231350898743,0.5918325185775757,0.7217460870742798,0.0545001875961745,0.05643232816677107,0.11166307782829818,0.05084629435981709,0.27344188795106084
47-49-48-44,47,49,48,44,0.5391425490379333,0.7463195323944092,0.5917304754257202,0.721671462059021,0.054551907544883246,0.05635883763550915,0.11167644356041376,0.050854788749363035,0.2734419774901692
44-47-43-43,44,47,43,43,0.538781464099884,0.7470830082893372,0.5911560654640198,0.7212280035018921,0.05460980322267459,0.05615386120428056,0.11174325465546278,0.05093583610717092,0.2734427551895888
